hotel,is_canceled,lead_time,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,name,email,phone-number
Resort Hotel,0,111,February,2,5,2,0.0,0,HB,FRA,0,0,D,0,No Deposit,0,Transient,52.4,0,0,Misty Evans,Evans.Misty@gmail.com,958-568-7821
City Hotel,1,332,September,1,1,2,0.0,0,BB,PRT,1,0,A,0,Non Refund,0,Contract,62.0,0,0,Jasmine Murphy DVM,DVM_Jasmine@zoho.com,641-404-2354
Resort Hotel,1,22,February,0,2,2,0.0,0,Undefined,PRT,0,0,A,0,No Deposit,0,Transient-Party,46.0,0,0,Jennifer Vaughn,JenniferVaughn@mail.com,847-618-8139
Resort Hotel,1,90,April,0,1,2,0.0,0,BB,PRT,0,0,E,0,No Deposit,0,Transient,74.0,0,0,Angela Mora,Angela.M@hotmail.com,522-236-9760
Resort Hotel,1,154,August,1,3,2,2.0,0,BB,PRT,0,0,G,0,No Deposit,0,Transient,259.0,0,0,Jeffrey Davis,Davis.Jeffrey@gmail.com,352-451-3579
City Hotel,1,197,May,0,3,2,2.0,0,BB,GBR,0,0,F,0,No Deposit,0,Transient,197.1,0,0,David Porter,David_Porter@att.com,777-690-3326
City Hotel,1,168,April,1,2,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,77,Transient,85.0,0,0,Mark Anderson,Mark_Anderson@comcast.net,534-000-4826
Resort Hotel,0,31,July,2,5,2,0.0,0,HB,PRT,0,0,D,1,No Deposit,0,Transient,161.0,1,1,Michael Gibson,MGibson36@hotmail.com,251-345-2664
Resort Hotel,0,47,December,2,1,2,0.0,0,BB,GBR,0,0,F,0,No Deposit,0,Transient,82.0,0,1,Alicia Aguirre,Alicia_Aguirre@yahoo.com,436-694-2375
Resort Hotel,0,0,July,0,1,2,0.0,0,BB,PRT,0,0,C,0,No Deposit,0,Transient,134.0,0,0,Erica Webster,Webster.Erica@outlook.com,166-786-2736
City Hotel,0,63,September,0,2,1,0.0,0,HB,PRT,0,0,A,1,No Deposit,0,Transient-Party,80.5,0,0,Kara Mccarthy,Mccarthy.Kara@xfinity.com,832-634-8239
Resort Hotel,0,29,December,0,3,2,0.0,0,BB,GBR,0,0,A,0,No Deposit,0,Transient-Party,26.1,0,1,Christopher Lee,Lee_Christopher31@protonmail.com,451-964-0915
Resort Hotel,0,138,October,0,4,2,0.0,0,BB,GBR,0,0,D,0,No Deposit,0,Transient,68.0,0,4,Mark Ferguson,Mark_F67@att.com,872-664-3798
City Hotel,1,204,August,1,1,2,0.0,0,BB,PRT,1,0,A,0,No Deposit,0,Transient-Party,76.5,0,2,Jessica Wilson,Jessica_W@hotmail.com,533-755-7120
City Hotel,0,68,July,1,1,2,0.0,0,HB,PRT,0,0,D,0,No Deposit,0,Transient,107.95,0,0,Anthony Bishop,Anthony.B96@hotmail.com,212-834-9690
Resort Hotel,0,47,August,2,1,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,103.18,0,1,Jessica Patterson,Jessica_P@verizon.com,353-127-1824
Resort Hotel,1,199,May,1,1,2,0.0,0,HB,PRT,0,0,A,0,No Deposit,0,Transient-Party,85.0,0,0,Vanessa Howard,Howard.Vanessa@yandex.com,451-864-5701
City Hotel,1,37,October,0,3,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient-Party,105.0,0,0,Marcus Williams,Williams_Marcus40@gmail.com,492-860-8754
City Hotel,0,1,December,0,1,1,0.0,0,BB,PRT,0,2,A,0,No Deposit,0,Transient,75.0,0,0,Michael Gallegos,Gallegos.Michael63@comcast.net,426-061-7158
City Hotel,1,123,August,2,4,2,0.0,0,BB,PRT,0,0,D,0,No Deposit,0,Transient,155.0,0,1,Gregory Moore,Gregory.Moore19@zoho.com,223-886-0529
City Hotel,1,226,June,0,4,2,0.0,0,BB,PRT,1,0,A,0,No Deposit,0,Contract,139.0,0,1,Stacy Calhoun,Calhoun_Stacy@zoho.com,754-833-4736
Resort Hotel,1,230,April,1,3,2,1.0,0,HB,PRT,0,0,D,1,No Deposit,0,Transient-Party,111.83,0,2,Adrienne Logan,AdrienneLogan@hotmail.com,482-634-1485
City Hotel,1,344,September,0,1,1,0.0,0,BB,PRT,1,0,A,1,Non Refund,0,Transient,170.0,0,0,Aaron Newman,AaronNewman@protonmail.com,558-731-7127
City Hotel,0,320,August,0,2,2,0.0,0,HB,DEU,0,0,A,0,No Deposit,0,Transient-Party,115.0,0,1,Kevin Mitchell,Kevin.M@yahoo.com,492-531-8196
Resort Hotel,0,0,January,0,1,2,0.0,0,BB,GBR,0,0,G,0,No Deposit,0,Transient,58.52,1,2,Ann Osborne,Osborne.Ann@zoho.com,225-869-8618
City Hotel,1,105,May,2,4,2,0.0,0,HB,GBR,0,0,E,0,No Deposit,0,Transient,223.33,0,0,Latoya Castillo,Latoya.Castillo@yahoo.com,814-601-5569
City Hotel,0,116,March,0,2,2,0.0,0,BB,FRA,0,0,A,1,No Deposit,0,Transient-Party,100.0,0,1,Patricia Trevino,PTrevino80@mail.com,568-438-5466
City Hotel,0,40,August,2,2,2,0.0,0,BB,ESP,0,0,A,0,No Deposit,0,Transient-Party,62.0,0,0,Isaac Glenn,Isaac.Glenn@yandex.com,709-368-3852
City Hotel,1,75,April,0,4,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient-Party,85.0,0,0,Lauren Dyer,LDyer@hotmail.com,569-421-3451
City Hotel,0,51,August,1,4,2,0.0,0,BB,GBR,0,0,D,0,No Deposit,0,Transient,90.2,0,1,Jessica Tate,Jessica.Tate@mail.com,570-975-2712
City Hotel,1,90,September,2,1,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,89.25,0,0,Robert Hawkins,Hawkins.Robert@hotmail.com,771-007-6473
City Hotel,0,0,August,0,1,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,106.0,0,0,Frederick Lopez III,Frederick.I58@yandex.com,491-076-7094
Resort Hotel,0,112,June,0,2,2,0.0,0,HB,DEU,0,0,A,2,No Deposit,0,Transient,83.0,0,0,Wayne Graves,Wayne.G@gmail.com,200-394-8134
City Hotel,1,213,June,1,1,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,115.0,0,0,Christine Harrison,Harrison.Christine41@comcast.net,776-070-6989
City Hotel,0,148,May,0,3,2,0.0,0,BB,DEU,0,0,A,0,No Deposit,0,Transient,105.3,0,0,Ryan Kennedy,Kennedy.Ryan16@att.com,563-966-7591
City Hotel,0,30,November,0,3,2,0.0,0,BB,DEU,0,0,A,0,No Deposit,0,Transient,76.08,0,1,Joshua Atkinson,JAtkinson@xfinity.com,830-906-4339
City Hotel,0,0,July,0,1,2,0.0,0,SC,FRA,0,0,A,0,No Deposit,0,Transient,89.0,0,0,Stephen Marquez,Stephen_M@xfinity.com,425-262-1943
City Hotel,0,42,February,0,2,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,74.0,0,0,Tammy Conley,TammyConley@comcast.net,485-885-3155
City Hotel,1,133,July,0,2,2,1.0,0,BB,GBR,0,0,A,0,No Deposit,0,Transient,148.5,0,0,Christopher Johnson,Christopher.Johnson@aol.com,743-333-0243
Resort Hotel,1,80,April,0,3,2,1.0,0,BB,PRT,0,0,F,0,No Deposit,0,Transient,102.34,0,1,Sean Vaughn,Sean_V98@aol.com,142-580-3519
Resort Hotel,0,29,August,1,2,1,0.0,0,BB,GBR,0,0,E,0,No Deposit,0,Transient,221.0,0,0,John Mason,John_Mason@xfinity.com,961-374-4009
Resort Hotel,0,0,November,0,3,2,0.0,0,BB,PRT,0,0,A,1,No Deposit,0,Transient,43.0,0,0,Reginald Jensen,ReginaldJensen34@verizon.com,878-749-8318
Resort Hotel,0,7,June,1,2,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,75.0,0,0,Jacob Robinson,Robinson.Jacob17@gmail.com,156-515-0654
City Hotel,1,100,April,1,1,2,0.0,0,HB,PRT,0,0,A,0,Non Refund,0,Transient,96.0,0,0,Jason Medina,Jason_Medina59@comcast.net,593-999-6867
City Hotel,1,295,April,0,2,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,62.0,0,0,Melissa Gray PhD,MPhD33@att.com,545-396-0699
City Hotel,0,1,October,1,2,2,0.0,0,BB,ESP,0,0,A,0,No Deposit,0,Transient,151.33,0,0,Amanda Waller,AWaller@mail.com,676-412-1072
City Hotel,0,204,June,0,2,2,0.0,0,BB,DEU,0,0,A,1,No Deposit,0,Transient,99.0,0,0,David Atkins,DAtkins@zoho.com,132-049-3818
City Hotel,0,60,September,1,1,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient-Party,65.0,0,0,Caleb Edwards,Caleb.Edwards@hotmail.com,568-931-1224
Resort Hotel,0,208,April,1,3,2,0.0,0,BB,GBR,0,0,A,0,No Deposit,0,Transient,60.0,0,2,Deanna Harding,Deanna_H@att.com,683-145-8606
Resort Hotel,0,17,March,2,1,2,0.0,0,HB,PRT,0,0,A,0,No Deposit,0,Transient,55.0,0,0,Cheyenne Gonzales,CGonzales@yahoo.com,503-515-1352
City Hotel,0,200,June,0,2,2,0.0,0,BB,DEU,0,0,A,0,No Deposit,0,Transient,117.0,0,1,Taylor Walker,Walker_Taylor70@yandex.com,726-775-3850
City Hotel,0,104,June,2,1,2,0.0,0,SC,FRA,0,0,A,0,No Deposit,0,Transient,108.0,0,0,Ashley Hill,Ashley.Hill68@comcast.net,608-168-7880
City Hotel,1,300,August,0,2,2,0.0,0,BB,PRT,1,0,A,0,No Deposit,0,Transient-Party,62.8,0,0,Timothy Blevins,Blevins_Timothy97@yahoo.com,595-747-0735
Resort Hotel,0,40,December,2,5,2,0.0,0,Undefined,FRA,0,0,A,0,No Deposit,0,Transient,64.0,0,0,Robert Mcintosh,Robert_M@gmail.com,408-346-9214
City Hotel,0,75,September,2,2,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient-Party,62.0,0,0,Benjamin Pennington,Benjamin_Pennington13@gmail.com,271-315-3085
Resort Hotel,0,59,December,2,1,2,0.0,0,HB,ESP,0,0,A,2,No Deposit,0,Transient,68.45,0,2,Nicole Martin,Nicole.M@zoho.com,250-395-0535
Resort Hotel,0,46,March,0,1,1,0.0,0,BB,PRT,0,0,A,2,No Deposit,0,Transient-Party,35.0,0,0,Michael Scott,Scott.Michael@verizon.com,455-078-5614
City Hotel,0,5,December,1,0,2,0.0,0,SC,PRT,0,0,A,3,No Deposit,0,Transient,75.0,0,1,Julie Rodriguez,Rodriguez_Julie@verizon.com,337-542-0932
City Hotel,0,74,September,0,2,1,0.0,0,HB,PRT,0,0,A,0,No Deposit,0,Transient-Party,87.0,0,0,Christopher Griffin,Christopher.G@gmail.com,676-100-1361
City Hotel,1,351,October,2,2,2,0.0,0,BB,PRT,1,0,A,0,No Deposit,0,Transient-Party,62.0,0,0,Molly Hall,Hall.Molly@gmail.com,812-128-2991
City Hotel,0,55,November,1,0,2,0.0,0,BB,DEU,0,0,A,0,No Deposit,0,Transient,102.6,1,2,Joseph Carter,JosephCarter@xfinity.com,980-204-7361
City Hotel,1,174,July,1,3,2,0.0,0,BB,PRT,1,0,A,0,No Deposit,0,Transient,76.5,0,0,Brenda Mitchell,BrendaMitchell58@xfinity.com,349-234-3491
Resort Hotel,0,0,February,2,0,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,54.0,0,1,Joseph Bryan,Joseph_B49@xfinity.com,946-460-1949
City Hotel,1,63,October,0,2,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,89.25,0,0,Robert Carter,Carter_Robert@yahoo.com,741-835-6008
Resort Hotel,0,1,February,0,1,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,43.0,0,0,Kaitlyn Harris,Kaitlyn.Harris41@aol.com,695-158-6897
City Hotel,0,35,April,0,2,2,2.0,0,BB,GBR,0,0,F,0,No Deposit,0,Transient,224.0,0,1,Robert Monroe,Robert_Monroe@comcast.net,477-510-0191
City Hotel,1,298,May,0,2,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,207,Transient-Party,75.0,0,0,David Smith,DavidSmith@hotmail.com,520-476-3525
City Hotel,0,70,October,0,1,2,0.0,0,BB,FRA,0,0,A,0,No Deposit,0,Transient-Party,85.0,0,0,Lucas Robbins,Lucas_Robbins97@yandex.com,815-775-6732
City Hotel,1,147,July,0,2,2,0.0,0,BB,PRT,1,0,A,0,No Deposit,0,Transient,75.0,0,0,Kimberly Kemp,Kemp_Kimberly@hotmail.com,210-580-2386
City Hotel,1,336,September,0,2,2,0.0,0,HB,PRT,1,0,A,0,Non Refund,0,Transient-Party,101.5,0,0,Kathleen Baker,Baker_Kathleen@yahoo.com,310-310-0052
Resort Hotel,0,195,July,2,5,3,0.0,0,BB,GBR,0,0,A,0,No Deposit,0,Transient,149.45,0,0,Ronald Davis,Ronald.D@protonmail.com,627-376-9825
Resort Hotel,0,4,August,0,4,2,0.0,0,BB,PRT,0,2,A,0,No Deposit,0,Transient,196.5,1,2,Michelle Hodges,MichelleHodges12@yandex.com,450-064-7693
City Hotel,0,98,July,2,5,2,1.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,130.5,0,2,Jennifer Hayden,Jennifer_H@yandex.com,627-695-3408
City Hotel,1,69,June,2,4,1,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,120.0,0,0,Jonathan Collins,Collins_Jonathan@hotmail.com,243-576-2762
City Hotel,0,18,May,1,1,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient-Party,120.0,0,1,Nathan Callahan,Nathan_Callahan@outlook.com,698-821-9827
Resort Hotel,1,132,April,1,2,1,0.0,0,BB,PRT,4,13,A,0,No Deposit,0,Transient,61.5,0,4,Natasha Frey,NFrey23@mail.com,817-774-9266
City Hotel,0,0,August,0,1,1,0.0,0,BB,PRT,0,5,A,1,No Deposit,0,Transient,80.0,0,0,Jessica Burns,JBurns43@gmail.com,908-889-4944
Resort Hotel,0,124,February,4,10,2,0.0,0,Undefined,FRA,0,0,A,2,No Deposit,0,Transient,66.0,0,0,Sara Johnson,SaraJohnson96@gmail.com,238-460-8596
City Hotel,0,5,February,0,1,2,1.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient-Party,110.0,0,3,Brian Ferguson,BrianFerguson@aol.com,279-117-0252
City Hotel,0,2,December,0,1,1,0.0,0,BB,PRT,0,1,A,0,No Deposit,0,Transient,50.0,1,0,Andrea Wells,Wells_Andrea@yahoo.com,804-214-7474
Resort Hotel,1,39,November,0,2,2,0.0,0,HB,ESP,0,0,D,0,No Deposit,0,Transient,73.8,0,1,Jocelyn Hood,JHood@hotmail.com,696-797-8797
City Hotel,0,3,December,1,2,1,0.0,0,BB,FRA,0,0,A,0,No Deposit,0,Transient,62.0,0,0,Monica Anderson,MonicaAnderson@xfinity.com,439-620-2088
City Hotel,0,36,October,0,1,1,0.0,0,SC,PRT,0,0,A,0,No Deposit,0,Transient-Party,102.6,0,2,Christopher Kelly,Christopher.Kelly@outlook.com,915-726-2188
City Hotel,1,26,December,2,5,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,75.0,0,0,Adam Page,Adam.Page55@mail.com,832-287-9886
Resort Hotel,0,337,October,2,5,2,0.0,0,HB,GBR,0,0,D,0,No Deposit,101,Transient-Party,66.28,0,0,Robert Coleman,Robert.Coleman@yandex.com,630-197-4071
Resort Hotel,0,0,March,0,2,2,0.0,0,BB,FRA,0,0,D,0,No Deposit,0,Transient,86.5,0,0,Robert Mcdaniel,Robert.M45@comcast.net,586-994-6641
City Hotel,1,59,April,0,4,2,0.0,0,SC,PRT,0,0,A,0,No Deposit,0,Transient,99.85,0,0,Raven Johnson,Raven.Johnson@comcast.net,375-687-1839
City Hotel,0,94,November,1,2,2,0.0,0,BB,GBR,0,0,D,0,No Deposit,0,Transient,65.45,0,2,Kimberly Long,Kimberly_Long@yandex.com,522-544-6864
Resort Hotel,0,66,July,1,3,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,124.5,0,1,Angelica Cameron,ACameron@protonmail.com,349-744-6499
City Hotel,0,4,July,1,0,1,0.0,0,BB,FRA,0,0,A,1,No Deposit,0,Transient,145.0,0,0,Michael Sutton,MSutton@aol.com,188-993-7223
City Hotel,0,116,May,0,3,2,0.0,0,BB,FRA,0,0,A,0,No Deposit,0,Transient,75.0,0,0,Zachary Hill,ZHill@zoho.com,997-970-3065
Resort Hotel,0,0,November,0,0,2,1.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,0.0,0,1,Jennifer Marshall,Marshall.Jennifer71@comcast.net,111-419-2899
City Hotel,1,87,March,2,1,2,0.0,0,BB,FRA,0,0,A,0,No Deposit,0,Transient,78.3,0,0,William Castaneda,WCastaneda@zoho.com,754-955-5157
Resort Hotel,1,25,August,2,3,2,0.0,0,BB,PRT,0,0,D,0,No Deposit,0,Transient,250.0,0,0,Patrick Robertson,PatrickRobertson@comcast.net,330-439-0922
Resort Hotel,0,3,April,1,0,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient-Party,61.6,0,0,Teresa Cantu,TeresaCantu@att.com,584-805-1008
City Hotel,1,315,September,1,2,2,0.0,0,HB,PRT,0,0,A,0,Non Refund,69,Transient,160.0,0,0,Brady Garrison,Brady.Garrison89@protonmail.com,971-748-8065
City Hotel,1,100,April,1,1,2,0.0,0,HB,PRT,0,0,A,0,Non Refund,0,Transient,96.0,0,0,Tina Castro,Tina_Castro38@mail.com,665-704-8278
City Hotel,0,256,June,0,2,1,0.0,0,HB,DEU,0,0,A,1,No Deposit,0,Transient-Party,90.0,0,0,Thomas Gutierrez,Thomas_G85@mail.com,228-122-2792
Resort Hotel,0,6,August,2,1,2,2.0,0,HB,PRT,0,0,G,0,No Deposit,0,Transient,344.67,0,2,Peggy Foster,PFoster42@mail.com,936-261-6543
City Hotel,1,32,May,0,1,3,0.0,0,BB,PRT,0,0,D,1,No Deposit,0,Transient,230.0,0,0,James Bailey IV,James.IV@verizon.com,335-432-6353
City Hotel,0,27,March,1,3,2,0.0,0,SC,FRA,0,0,A,0,No Deposit,0,Transient,79.05,0,0,Melissa Lucero,MLucero67@yandex.com,469-107-8252
Resort Hotel,0,5,January,1,0,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,38.0,0,0,Christopher Smith,Christopher_S@protonmail.com,743-109-0851
Resort Hotel,0,93,September,0,3,2,0.0,0,BB,FRA,0,0,D,0,No Deposit,0,Transient,89.0,0,1,Jeremy Thompson,Jeremy_T14@att.com,122-736-8984
City Hotel,1,321,September,0,2,2,0.0,0,BB,PRT,1,0,A,0,Non Refund,0,Contract,62.0,0,0,Dennis Barnett,Dennis_B@protonmail.com,448-680-4989
Resort Hotel,1,227,June,1,1,2,2.0,0,BB,ESP,0,0,G,0,No Deposit,0,Transient,180.0,0,1,Susan Montoya,SusanMontoya@protonmail.com,566-635-5499
City Hotel,0,6,September,1,0,3,0.0,0,BB,GBR,0,0,A,0,No Deposit,0,Transient,133.0,0,1,Robert Jones,RJones@comcast.net,520-956-0016
City Hotel,0,63,August,0,1,2,1.0,0,BB,DEU,0,0,D,0,No Deposit,0,Transient,161.1,0,1,William Horton,William_Horton@mail.com,731-148-7222
Resort Hotel,0,89,September,0,0,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,0.0,0,0,Jonathan Perez,Perez.Jonathan@mail.com,847-632-0841
City Hotel,1,0,June,0,1,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,0.0,0,1,Victoria Nguyen,Victoria_N74@yahoo.com,982-132-7726
Resort Hotel,0,1,February,0,3,1,0.0,0,BB,GBR,0,0,A,1,No Deposit,0,Transient-Party,48.0,0,1,Yvette Frost,Yvette_F@verizon.com,324-755-4210
Resort Hotel,0,77,May,2,3,2,0.0,0,BB,GBR,0,0,A,0,No Deposit,0,Transient,48.0,0,0,Randall Schwartz,Randall_Schwartz@verizon.com,647-016-7218
Resort Hotel,1,236,May,1,3,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient-Party,48.0,0,0,Jasmin Miller,Jasmin_Miller94@zoho.com,653-382-4225
City Hotel,0,99,October,2,1,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,89.25,0,3,Meredith Cook,MCook46@gmail.com,178-389-4723
City Hotel,0,346,September,0,2,2,0.0,0,HB,DEU,0,0,A,0,No Deposit,0,Transient-Party,115.0,0,1,Theodore Moore,Theodore_M29@comcast.net,546-900-1250
City Hotel,0,32,November,0,2,2,0.0,0,BB,PRT,0,0,A,3,No Deposit,0,Transient-Party,85.0,0,0,David Barton,Barton.David@zoho.com,507-887-0547
City Hotel,1,335,September,0,1,2,0.0,0,BB,PRT,1,0,A,0,Non Refund,0,Transient,85.0,0,0,Jason Garcia,JGarcia34@comcast.net,898-117-4398
Resort Hotel,0,0,October,0,1,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,58.0,0,0,Julie Brown MD,MD_Julie@aol.com,275-325-8999
Resort Hotel,0,0,April,1,0,1,0.0,0,BB,PRT,0,1,A,0,No Deposit,0,Transient,42.0,1,0,Austin Vaughan,Vaughan_Austin88@att.com,501-533-6110
Resort Hotel,0,0,October,0,1,2,0.0,0,BB,PRT,0,0,E,0,No Deposit,0,Transient,75.0,0,1,Erica Gilbert,Gilbert_Erica29@verizon.com,594-150-6246
Resort Hotel,0,8,December,2,1,3,0.0,0,Undefined,ESP,0,0,A,0,No Deposit,0,Transient-Party,91.2,0,0,Deborah Mendoza,Deborah_M@comcast.net,789-408-4767
City Hotel,1,71,June,0,3,1,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,120.0,0,0,John Burton,Burton.John@xfinity.com,712-952-8519
Resort Hotel,0,122,July,2,5,2,2.0,0,BB,PRT,0,0,C,0,No Deposit,0,Transient,205.0,0,0,Jessica Daniels,JessicaDaniels@gmail.com,253-399-1865
Resort Hotel,0,1,November,0,2,2,1.0,0,HB,ESP,0,0,A,0,No Deposit,0,Transient,62.4,0,0,Whitney Jones,WJones45@protonmail.com,999-595-5478
Resort Hotel,1,181,October,2,1,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,37.0,0,0,Dustin Ramos,Ramos.Dustin@att.com,369-069-4642
Resort Hotel,0,272,February,2,5,2,0.0,0,HB,GBR,0,0,F,0,No Deposit,0,Transient,72.07,0,2,William Davis,William_D@protonmail.com,375-064-0204
City Hotel,0,55,September,0,2,3,0.0,0,BB,FRA,0,0,D,0,No Deposit,0,Transient,168.3,0,2,Christopher Garcia,Christopher_G@hotmail.com,415-421-4716
Resort Hotel,0,54,July,2,1,2,0.0,0,BB,PRT,0,0,E,0,No Deposit,0,Transient,123.0,0,0,James Bentley,James_Bentley@xfinity.com,774-521-8062
City Hotel,0,4,February,0,1,2,1.0,0,BB,DEU,0,0,A,0,No Deposit,0,Transient,128.0,0,1,Andrea Garrison,AGarrison@mail.com,705-343-7708
City Hotel,0,151,October,2,2,2,0.0,0,BB,DEU,0,0,A,0,No Deposit,0,Transient,108.0,0,0,Teresa Williams,Williams_Teresa@mail.com,699-049-9012
City Hotel,0,3,July,1,2,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,118.15,0,0,Connie Hughes,Connie_H@comcast.net,956-572-9776
City Hotel,1,304,November,0,3,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,89.0,0,0,Beth Dodson,Beth_D13@yandex.com,953-894-6662
Resort Hotel,0,168,April,2,5,2,0.0,0,BB,GBR,0,0,E,0,No Deposit,0,Transient,58.95,0,0,Maria Gutierrez,MGutierrez21@verizon.com,154-147-1347
City Hotel,0,100,December,2,1,1,0.0,0,BB,FRA,0,0,A,0,No Deposit,0,Contract,63.75,0,2,Ryan Horn DDS,Ryan_DDS@outlook.com,532-871-0501
Resort Hotel,0,2,March,0,3,2,0.0,0,BB,PRT,0,1,E,0,No Deposit,0,Transient,83.0,1,1,Pamela Reynolds,Reynolds_Pamela21@gmail.com,269-394-2279
City Hotel,0,75,April,0,4,2,0.0,0,BB,DEU,0,0,A,0,No Deposit,0,Transient,108.0,0,1,Charles Erickson PhD,CharlesPhD27@outlook.com,946-805-3700
Resort Hotel,0,0,October,1,0,1,0.0,0,BB,PRT,0,0,A,1,No Deposit,0,Transient,35.1,1,0,Christy Stout,ChristyStout@outlook.com,801-005-1895
Resort Hotel,0,161,August,2,5,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,125.5,0,2,Melinda Robinson,MelindaRobinson@yahoo.com,489-449-4251
Resort Hotel,0,1,December,0,1,1,0.0,0,BB,PRT,0,0,A,1,No Deposit,0,Transient,30.0,0,0,Barbara Patel,Barbara_Patel98@mail.com,550-720-9244
City Hotel,0,29,February,0,1,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient-Party,66.0,0,0,Sarah Gilmore,Gilmore_Sarah16@outlook.com,895-607-1017
City Hotel,1,181,June,0,2,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,100.0,0,0,Nicole Lee,NLee93@att.com,555-265-6149
City Hotel,1,48,October,2,1,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Contract,94.5,0,0,Mark Hernandez,MarkHernandez27@outlook.com,672-632-5357
City Hotel,0,97,June,2,3,2,1.0,0,BB,DEU,0,0,D,0,No Deposit,0,Transient,170.5,0,0,Joseph Massey,JosephMassey72@att.com,843-986-5553
Resort Hotel,0,8,January,0,1,1,0.0,0,BB,PRT,1,2,A,0,No Deposit,0,Transient,38.0,0,0,Donna Miller,Miller_Donna@hotmail.com,376-588-7973
City Hotel,1,97,October,1,3,1,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,140.0,0,0,Susan Garcia,SGarcia@yahoo.com,935-596-6829
City Hotel,0,98,November,1,2,1,0.0,0,BB,FRA,0,0,A,0,No Deposit,0,Transient-Party,70.0,0,0,Haley Benson,HBenson@xfinity.com,900-021-9234
City Hotel,1,265,July,0,2,2,0.0,0,BB,PRT,1,0,A,0,No Deposit,0,Transient-Party,62.8,0,0,Angela Hernandez,Angela.H@hotmail.com,896-852-3775
City Hotel,1,305,December,1,3,2,0.0,0,BB,GBR,0,0,A,0,No Deposit,0,Transient-Party,63.75,0,1,Kayla Ayers,Kayla_Ayers30@aol.com,833-638-1435
Resort Hotel,1,106,March,1,3,2,0.0,0,FB,PRT,0,0,A,0,Non Refund,0,Transient,84.0,0,0,Mrs. Tammy Wilson,Mrs..Wilson74@gmail.com,284-651-6916
City Hotel,0,59,November,0,3,2,0.0,0,BB,FRA,0,0,A,0,No Deposit,0,Transient,71.1,0,2,Jason Ferguson,Ferguson.Jason@yandex.com,751-217-5805
City Hotel,1,314,October,0,3,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,68,Transient,75.0,0,0,Alison Williams,Alison.Williams90@xfinity.com,370-142-6687
City Hotel,0,210,August,1,3,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient-Party,90.95,0,1,Jeffrey Romero,JRomero14@att.com,383-880-8927
Resort Hotel,1,211,November,2,1,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,30.0,0,0,William Rios,William.R@comcast.net,290-758-4048
Resort Hotel,0,36,August,2,5,2,0.0,0,HB,PRT,0,0,D,1,No Deposit,0,Contract,175.26,0,0,Jessica Johnson,Jessica.J@att.com,836-062-4205
